subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.9573139998602533;0.9038778410810848;0.964716988422705;0.9106638503383353
Ether lipid metabolism;8;0.9573139998602533;0.9442616485282072;0.964716988422705;0.9509118402160727
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);4;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Prostaglandin biosynthesis;16;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Butanoate metabolism;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Cholesterol biosynthesis 2;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);16;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Androgen metabolism;9;0.9873593959557273;0.9736317660927265;0.9945485081765887;0.9800576667834534
Glucocorticoid biosynthesis;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Estrogen metabolism;51;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Fatty acid biosynthesis (odd-chain);30;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Fatty acid elongation (odd-chain);13;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Fatty acid desaturation (odd-chain);3;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Fatty acid biosynthesis (unsaturated);33;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Omega-6 fatty acid metabolism;33;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Linoleate metabolism;17;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Omega-3 fatty acid metabolism;39;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Carnitine shuttle (cytosolic);11;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Carnitine shuttle (mitochondrial);29;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Carnitine shuttle (endoplasmic reticular);5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Fatty acid activation (endoplasmic reticular);56;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Beta oxidation of even-chain fatty acids (peroxisomal);5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Beta oxidation of even-chain fatty acids (mitochondrial);26;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Beta oxidation of odd-chain fatty acids (mitochondrial);15;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);8;0.9573139998602533;0.9442616485282072;0.964716988422705;0.9509118402160727
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);7;0.9573139998602533;0.9038778410810848;0.964716988422705;0.9106638503383353
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);16;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal);4;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal);2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal);3;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Beta oxidation of phytanic acid (peroxisomal);2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Formation and hydrolysis of cholesterol esters;37;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Cysteine and methionine metabolism;11;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Tryptophan metabolism;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Beta-alanine metabolism;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Lysine metabolism;15;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Serotonin and melatonin biosynthesis;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Pentose and glucuronate interconversions;5;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Aminoacyl-tRNA biosynthesis;21;4.8691550791346565e-11;0.7917667735079567;8.447792465560154e-11;0.7985011153517373
Protein assembly;5;0.515585713751252;0.7917667735079567;0.5262683570830543;0.7985011153517373
Protein degradation;6;0.9198783219544127;0.1763842654267429;0.9278808405044402;0.181669092603832
Ascorbate and aldarate metabolism;4;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Lipoic acid metabolism;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Vitamin E metabolism;21;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Riboflavin metabolism;5;0.515585713751252;0.5781100791771322;0.5262683570830543;0.5892502749895576
Retinol metabolism;15;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Metabolism of other amino acids;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
O-glycan metabolism;7;0.9573139998602533;0.9038778410810848;0.964716988422705;0.9106638503383353
Keratan sulfate biosynthesis;57;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Keratan sulfate degradation;54;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Chondroitin sulfate degradation;34;0.9999999788796874;0.9999899208992301;0.9999999829568528;0.9999915953851918
Heparan sulfate degradation;3;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Artificial reactions;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Heme degradation;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
Vitamin A metabolism;3;0.8383439346987445;0.7917667735079567;0.85035592540141;0.7985011153517373
Phenylalanine metabolism;2;0.7381803539139641;0.7391840189321314;0.7648021051935326;0.7517439324412855
