subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Vitamin B6 metabolism;4;0.663295881565413;0.9503480667224667;0.6733316843664825;0.9523935186547521
Arginine and proline metabolism;10;0.8725080931433532;0.10090095879605303;0.8759070820822986;0.10278938371617695
Beta-alanine metabolism;4;0.9148791362999271;0.10090095879605303;0.9177397704427278;0.10278938371617695
Biopterin metabolism;11;0.3102828708369482;0.8812250404342598;0.31522821015477864;0.8841080439302473
Phenylalanine, tyrosine and tryptophan biosynthesis;39;0.8020634812910007;0.7671720489352387;0.8164330423919861;0.7771683097018969
Fructose and mannose metabolism;5;0.4913890488009478;0.20348305356380902;0.5065176519502289;0.20904973852171405
Folate metabolism;10;0.4913890488009478;0.10090095879605303;0.5035416357806716;0.10278938371617695
Propanoate metabolism;3;0.8725080931433532;0.0;0.8759070820822986;0.0
Serotonin and melatonin biosynthesis;6;0.5689732880708032;0.7671720489352387;0.5784882850096308;0.7771683097018969
Pentose and glucuronate interconversions;6;0.8617167013211887;0.014652573911222077;0.8672906875743925;0.015006165061444853
Ascorbate and aldarate metabolism;4;0.06306834297355816;0.8000597586515322;0.06456175842363342;0.8048994256682738
Vitamin E metabolism;23;0.9999995604393641;0.9994364658281114;0.99999940901455;0.999456245286218
Riboflavin metabolism;4;0.3102828708369482;0.9503480667224667;0.31522821015477864;0.9523935186547521
Retinol metabolism;50;0.9999995604393641;0.9994364658281114;0.99999940901455;0.999456245286218
Xenobiotics metabolism;3;0.14558842070510372;0.9210789113260612;0.1481651493161759;0.9235353388485936
Metabolism of other amino acids;2;0.0;0.8812250404342598;0.0;0.8841080439302473
O-glycan metabolism;4;0.663295881565413;0.8000597586515322;0.6733316843664825;0.8048994256682738
Chondroitin sulfate degradation;23;0.9999995604393641;0.9210789113260612;0.99999940901455;0.9235353388485936
Protein modification;3;0.8725080931433532;0.9210789113260612;0.8759070820822986;0.9235353388485936
Tryptophan metabolism;4;0.06306834297355816;0.8000597586515322;0.06456175842363342;0.8048994256682738
Amino sugar and nucleotide sugar metabolism;5;0.4913890488009478;0.9896490233240229;0.5065176519502289;0.99238800639144
Isolated;8;0.5340384431777503;0.9503480667224667;0.5395136738021167;0.9523935186547521
Artificial reactions;8;0.5340384431777503;0.9994364658281114;0.5395136738021167;0.999456245286218
Phenylalanine metabolism;3;0.5340384431777503;0.19778612499573572;0.5395136738021167;0.20015479765271982
Vitamin A metabolism;3;0.8725080931433532;0.9210789113260612;0.8759070820822986;0.9235353388485936
Heme degradation;2;0.0;0.8812250404342598;0.0;0.8841080439302473
;3;0.0;0.9210789113260612;0.0;0.9235353388485936
Heme synthesis;3;0.8725080931433532;0.9210789113260612;0.8759070820822986;0.9235353388485936
Cholesterol biosynthesis 1 (Bloch pathway) ;3;0.0;0.9210789113260612;0.0;0.9235353388485936
Formation and hydrolysis of cholesterol esters;2;0.0;0.8812250404342598;0.0;0.8841080439302473
Pantothenate and CoA biosynthesis;5;0.9777426730531933;0.9896490233240229;0.9801721411938289;0.99238800639144
Thiamine metabolism;2;0.7830062499206378;0.8812250404342598;0.7912286982226988;0.8841080439302473
Aminoacyl-tRNA biosynthesis;21;0.9999995604393641;0.9994364658281114;0.99999940901455;0.999456245286218
Protein assembly;2;0.7830062499206378;0.8812250404342598;0.7912286982226988;0.8841080439302473
Vitamin B12 metabolism;4;0.9148791362999271;0.9503480667224667;0.9177397704427278;0.9523935186547521
CoA synthesis;2;0.7830062499206378;0.8812250404342598;0.7912286982226988;0.8841080439302473
